item_l,item_w,item_h,weight,fragile,stackable,can_rotate,wh_l,wh_w,wh_h,target_x,target_y,target_z,target_rot
0.52,0.32,0.46,5.13,1,0,1,3.4,2.7,5.8,0.25999999046325684,2.4800000190734863,1.0399999618530273,0
0.72,0.48,0.62,15.54,0,1,1,3.4,2.7,5.8,1.8500001430511475,0.36000001430511475,0.0,1
0.7,0.46,0.62,13.2,1,0,1,3.4,2.7,5.8,3.120000123977661,1.3799999952316284,1.1100000143051147,1
0.78,0.53,0.57,20.21,0,1,1,3.4,2.7,5.8,2.392939567565918,1.6953986883163452,0.0,1
1.15,0.39,0.48,12.49,0,1,1,3.4,2.7,5.8,3.0850000381469727,1.7750000953674316,0.6299999952316284,1
0.72,0.39,0.35,14.24,0,1,1,3.4,2.7,5.8,3.0850000381469727,0.8400000333786011,0.5699999928474426,1
1.18,0.73,0.6,12.19,1,0,1,3.4,2.7,5.8,2.4929394721984863,1.1453986167907715,1.3199999332427979,1
0.81,0.58,0.39,13.55,0,1,1,3.4,2.7,5.8,1.6200001239776611,0.4050000011920929,0.6200000047683716,1
1.19,0.8,0.56,14.85,0,1,1,3.4,2.7,5.8,2.4900002479553223,1.0750000476837158,0.5699999928474426,1
0.73,0.42,0.6,10.63,0,1,1,3.4,2.7,5.8,0.9050000309944153,0.20999999344348907,0.9700000286102295,0
0.78,0.77,0.38,13.68,0,1,1,3.4,2.7,5.8,1.5941381454467773,1.645975947380066,0.7200000286102295,0
0.72,0.48,0.65,15.18,0,1,1,3.4,2.7,5.8,2.450000286102295,0.23999999463558197,0.0,0
0.78,0.38,0.44,4.36,0,1,1,3.4,2.7,5.8,1.6700000762939453,1.5800001621246338,1.100000023841858,0
1.07,0.54,0.55,19.46,0,1,1,3.4,2.7,5.8,1.0750000476837158,0.27000001072883606,0.0,0
0.74,0.52,0.57,6.17,0,1,1,3.4,2.7,5.8,0.9100000858306885,1.6500000953674316,1.100000023841858,0
0.52,0.41,0.56,7.34,0,1,1,3.4,2.7,5.8,0.25999999046325684,2.115000009536743,1.0399999618530273,0
1.17,0.73,0.19,23.47,1,0,1,3.4,2.7,5.8,2.4929394721984863,1.140398621559143,1.1299999952316284,1
0.77,0.52,0.61,19.63,0,1,1,3.1,2.6,9.5,2.484999895095825,0.25999999046325684,0.0,0
0.67,0.42,0.61,10.99,0,1,1,3.1,2.6,9.5,0.8650000095367432,0.20999999344348907,0.949999988079071,0
0.83,0.25,0.4,7.53,1,0,1,3.1,2.6,9.5,2.029871702194214,2.470022439956665,1.4300000667572021,0
0.78,0.53,0.57,19.9,1,0,1,3.1,2.6,9.5,2.7149996757507324,0.38999998569488525,1.2599999904632568,1
0.76,0.59,0.5,10.99,1,0,1,3.1,2.6,9.5,1.9453238248825073,2.046085834503174,1.4300000667572021,0
0.78,0.56,0.47,8.16,0,1,1,3.1,2.6,9.5,0.2800000011920929,2.1399998664855957,1.149999976158142,1
0.76,0.38,0.59,14.48,1,0,1,3.1,2.6,9.5,1.6999999284744263,0.1899999976158142,1.090000033378601,0
0.66,0.41,0.52,8.57,0,1,1,3.1,2.6,9.5,0.9453238248825073,2.3260855674743652,1.1399999856948853,0
0.52,0.37,0.51,7.15,0,1,1,3.1,2.6,9.5,2.1649999618530273,0.6600000262260437,1.0399999618530273,1
0.79,0.53,0.55,20.44,1,0,1,3.1,2.6,9.5,1.8303238153457642,1.3560856580734253,1.2400000095367432,1
0.78,0.53,0.57,20.13,0,1,1,3.1,2.6,9.5,2.4198718070983887,0.9350225329399109,0.0,1
0.8,0.34,0.4,16.47,0,1,1,3.1,2.6,9.5,1.0153237581253052,2.291085720062256,0.0,0
1.09,0.53,0.58,17.97,0,1,1,3.1,2.6,9.5,2.4198718070983887,1.8700225353240967,0.2199999988079071,1
0.79,0.33,0.33,15.61,0,1,1,3.1,2.6,9.5,0.9249999523162842,0.6850000023841858,0.0,0
0.81,0.33,0.36,16.3,0,1,1,3.1,2.6,9.5,2.849871873855591,0.9500225782394409,0.0,1
0.75,0.54,0.47,20.49,0,1,1,3.1,2.6,9.5,1.8848717212677002,0.9200225472450256,0.0,1
0.96,0.59,0.26,12.38,0,1,1,3.1,2.6,9.5,2.094871759414673,2.0500223636627197,0.8500000238418579,0
1.15,0.4,0.48,13.69,0,1,1,3.1,2.6,9.5,1.875,0.20000000298023224,0.6100000143051147,0
1.07,0.53,0.55,19.07,0,1,1,3.1,2.6,9.5,0.26499998569488525,1.315000057220459,0.0,1
0.77,0.78,0.39,12.64,0,1,1,3.1,2.6,9.5,1.9998717308044434,1.3650224208831787,0.8500000238418579,0
0.52,0.41,0.53,7.88,0,1,1,3.1,2.6,9.5,2.7099997997283936,1.024999976158142,1.0399999618530273,0
0.82,0.51,0.3,7.74,0,1,1,3.1,2.6,9.5,0.2549999952316284,1.190000057220459,1.1600000858306885,1
0.73,0.47,0.54,6.83,0,1,1,3.1,2.6,9.5,0.8503237366676331,1.3260855674743652,1.2200000286102295,1
0.68,0.38,0.36,14.8,0,1,1,3.1,2.6,9.5,0.1899999976158142,2.190000057220459,0.0,1
0.78,0.79,0.32,9.38,0,0,1,3.1,2.6,9.5,2.0048718452453613,2.150022506713867,1.1100000143051147,0
0.78,0.77,0.37,13.95,0,1,1,3.1,2.6,9.5,0.9149999618530273,0.38999998569488525,0.5799999833106995,1
1.11,0.48,0.49,16.14,1,0,1,3.1,2.6,9.5,2.68999981880188,1.7850000858306885,1.3399999141693115,1
1.13,0.62,0.17,17.02,0,1,1,3.1,2.6,9.5,1.7353599071502686,1.905064582824707,0.2199999988079071,1
1.16,0.52,0.64,19.35,0,1,1,3.1,2.6,9.5,0.8753237128257751,1.5410856008529663,0.0,1
1.1,0.35,0.49,12.02,0,1,1,3.1,2.6,9.5,1.310323715209961,1.5110856294631958,0.8799999952316284,1
1.1,0.33,0.51,13.37,0,1,1,3.1,2.6,9.5,0.550000011920929,1.9149999618530273,0.6399999856948853,0
1.06,0.47,0.45,11.95,0,1,1,3.1,2.6,9.5,2.830359697341919,1.870064616203308,0.8899999856948853,1
0.78,0.54,0.58,19.78,0,1,1,3.1,2.6,9.5,1.709999918937683,0.27000001072883606,0.0,0
0.82,0.57,0.22,10.22,0,1,1,3.1,2.6,9.5,2.734999895095825,0.4099999964237213,1.0399999618530273,1
0.94,0.45,0.38,8.39,1,0,1,3.1,2.6,9.5,0.22499999403953552,1.1399999856948853,1.4600000381469727,1
0.97,0.6,0.61,15.12,0,1,1,3.1,2.6,9.5,0.30000001192092896,1.2649999856948853,0.550000011920929,1
0.81,0.39,0.3,9.65,1,0,1,3.1,2.6,9.5,1.3303236961364746,1.3660856485366821,1.3700000047683716,1
1.15,0.41,0.46,14.13,0,1,1,3.1,2.6,9.5,2.889871835708618,1.9000225067138672,0.4300000071525574,1
0.8,0.35,0.43,15.9,0,1,1,3.1,2.6,9.5,2.8598718643188477,1.755022644996643,0.0,1
1.13,0.37,0.5,12.55,0,1,1,3.1,2.6,9.5,0.5649999976158142,2.2649998664855957,0.6399999856948853,0
0.61,0.41,0.46,11.59,0,1,1,3.1,2.6,9.5,0.20499999821186066,0.3050000071525574,0.550000011920929,1
1.17,0.77,0.22,23.87,0,1,1,3.1,2.6,9.5,2.0103600025177,1.7250646352767944,0.0,0
0.68,0.4,0.58,11.01,0,1,1,3.1,2.6,9.5,0.800000011920929,1.1200000047683716,0.6399999856948853,1
0.78,0.53,0.55,20.97,0,1,1,3.1,2.6,9.5,0.26499998569488525,0.38999998569488525,0.0,1
0.67,0.41,0.62,10.42,0,1,1,3.1,2.6,9.5,0.20499999821186066,0.33500000834465027,1.0099999904632568,1
1.08,0.47,0.46,16.08,0,1,1,3.1,2.6,9.5,1.8498717546463013,1.8350224494934082,0.38999998569488525,1
0.79,0.52,0.58,20.96,0,1,1,3.1,2.6,9.5,0.9249999523162842,0.25999999046325684,0.0,0
1.14,0.43,0.49,15.19,0,1,1,3.1,2.6,9.5,1.3503237962722778,1.5310856103897095,0.38999998569488525,1
1.13,0.43,0.47,14.47,0,1,1,3.1,2.6,9.5,2.1798717975616455,0.7600225210189819,0.5699999928474426,0
0.68,0.4,0.58,9.41,0,1,1,3.1,2.6,9.5,1.6399999856948853,0.6000000238418579,1.0399999618530273,0
1.17,0.79,0.35,13.91,0,1,1,3.9,2.8,6.4,1.7649998664855957,2.4049999713897705,0.9900000095367432,0
0.82,0.55,0.31,11.16,0,1,1,3.9,2.8,6.4,3.618251085281372,1.626290202140808,0.9600000381469727,1
0.91,0.76,0.48,14.75,0,1,1,3.9,2.8,6.4,2.9632511138916016,0.5412903428077698,0.5299999713897705,1
1.17,0.4,0.45,14.33,0,1,1,3.9,2.8,6.4,3.1249990463256836,2.45805287361145,0.6100000143051147,0
1.18,0.79,0.53,15.94,0,1,1,3.9,2.8,6.4,2.7499990463256836,1.4830527305603027,0.5099999904632568,0
0.56,0.43,0.38,12.17,0,1,1,3.9,2.8,6.4,1.4399999380111694,1.274999976158142,0.6399999856948853,0
0.75,0.51,0.54,5.73,0,1,1,3.9,2.8,6.4,1.4249999523162842,0.7849999666213989,1.0999999046325684,0
0.77,0.54,0.53,20.58,0,0,1,3.9,2.8,6.4,2.9682512283325195,0.356290340423584,0.0,0
1.0,0.32,0.49,10.27,0,1,1,3.9,2.8,6.4,0.8300000429153442,0.5,1.0,1
0.6,0.42,0.51,11.42,1,0,1,3.9,2.8,6.4,0.30000001192092896,0.7399999499320984,1.2999999523162842,0
1.18,0.78,0.32,19.89,0,1,1,3.9,2.8,6.4,1.7899991273880005,1.6780526638031006,0.0,1
0.8,0.58,0.34,11.86,1,0,1,3.9,2.8,6.4,3.570000171661377,1.5699999332427979,1.2699999809265137,1
0.79,0.58,0.51,18.83,0,1,1,3.9,2.8,6.4,2.469999074935913,1.4830527305603027,0.0,1
0.78,0.56,0.54,6.28,0,1,1,3.9,2.8,6.4,2.0,1.4499999284744263,1.0699999332427979,1
1.08,0.53,0.54,18.25,0,1,1,3.9,2.8,6.4,0.5400000214576721,0.26499998569488525,0.0,0
1.16,0.4,0.46,13.71,0,1,1,3.9,2.8,6.4,0.5799999833106995,1.2599999904632568,0.8500000238418579,0
0.81,0.55,0.38,10.75,0,1,1,3.9,2.8,6.4,1.434999942779541,1.4649999141693115,1.0199999809265137,1
1.12,0.49,0.63,20.23,0,1,1,3.9,2.8,6.4,3.5982513427734375,0.6462903022766113,0.0,1
1.17,0.41,0.44,14.69,0,1,1,3.9,2.8,6.4,0.5849999785423279,1.8049999475479126,0.5699999928474426,0
0.58,0.42,0.37,12.54,1,0,1,3.9,2.8,6.4,2.5300002098083496,1.459999918937683,1.2300000190734863,1
1.11,0.48,0.51,16.71,1,0,1,3.9,2.8,6.4,3.570000171661377,0.5550000071525574,1.1200000047683716,1
1.14,0.44,0.46,15.04,0,1,1,3.9,2.8,6.4,0.5699999928474426,0.2199999988079071,0.5400000214576721,0
0.58,0.41,0.43,11.73,0,1,1,3.9,2.8,6.4,1.9250000715255737,1.3499999046325684,0.6399999856948853,1
0.67,0.41,0.59,11.06,0,1,1,3.9,2.8,6.4,0.33500000834465027,0.20499999821186066,1.0,0
1.18,0.79,0.61,14.55,0,1,1,3.9,2.8,6.4,0.5899999737739563,2.4049999713897705,0.5699999928474426,0
1.15,0.39,0.48,13.5,0,1,1,3.9,2.8,6.4,0.574999988079071,1.6549999713897705,1.0099999904632568,0
0.78,0.55,0.58,19.08,0,1,1,3.9,2.8,6.4,2.2049992084503174,0.6980527639389038,0.0,1
0.79,0.55,0.54,20.75,0,1,1,3.9,2.8,6.4,2.5439724922180176,2.283087968826294,0.0,1
1.05,0.53,0.53,17.86,0,1,1,3.9,2.8,6.4,0.5249999761581421,0.7949999570846558,0.3400000035762787,0
1.14,0.42,0.45,15.12,0,1,1,3.9,2.8,6.4,1.969999074935913,2.468052864074707,0.5400000214576721,0
0.6,0.42,0.58,9.44,0,1,1,3.9,2.8,6.4,2.559999942779541,2.309999942779541,1.059999942779541,1
0.73,0.47,0.56,6.96,0,0,1,3.9,2.8,6.4,3.5782508850097656,2.40129017829895,1.059999942779541,1
1.13,0.44,0.49,14.26,0,1,1,3.9,2.8,6.4,3.56325101852417,0.6512902975082397,0.6299999952316284,1
0.56,0.43,0.43,11.56,0,1,1,3.9,2.8,6.4,0.2800000011920929,0.7450000047683716,0.8700000047683716,0
0.78,0.53,0.57,20.06,0,1,1,3.9,2.8,6.4,1.6649991273880005,0.6980527639389038,0.0,1
0.86,0.6,0.19,10.97,0,1,1,3.9,2.8,6.4,2.750000238418579,1.4700000286102295,1.0399999618530273,0
0.79,0.55,0.35,13.17,0,1,1,3.9,2.8,6.4,3.618251085281372,1.6112902164459229,0.6100000143051147,1
1.08,0.54,0.51,17.67,0,1,1,3.9,2.8,6.4,0.5400000214576721,1.3299999237060547,0.3400000035762787,0
1.17,0.76,0.32,18.07,0,1,1,3.9,2.8,6.4,1.7799991369247437,1.6730527877807617,0.3199999928474426,1
0.82,0.54,0.24,12.28,1,0,1,3.9,2.8,6.4,3.010000228881836,1.5799999237060547,1.2300000190734863,1
1.18,0.79,0.52,14.34,0,1,1,3.9,2.8,6.4,1.7300000190734863,0.39500001072883606,0.5799999833106995,0
1.16,0.75,0.34,18.54,0,1,1,3.9,2.8,6.4,0.5245130062103271,1.2909682989120483,0.0,1
0.89,0.54,0.57,18.48,0,1,1,3.9,2.8,6.4,0.5945129990577698,2.1409683227539062,0.0,0
1.17,0.54,0.67,11.01,0,1,1,3.9,2.8,6.4,2.5900001525878906,0.5849999785423279,1.0399999618530273,1
1.13,0.46,0.61,18.97,0,1,1,3.9,2.8,6.4,3.583251476287842,1.7712903022766113,0.0,1
1.1,0.51,0.54,18.21,1,0,1,3.9,2.8,6.4,1.690000057220459,0.2549999952316284,1.0999999046325684,0
1.17,0.79,0.34,10.86,1,0,1,3.9,2.8,6.4,1.744999885559082,2.2649998664855957,1.340000033378601,0
0.77,0.53,0.26,8.27,0,1,1,3.9,2.8,6.4,3.0349998474121094,2.3949999809265137,1.059999942779541,1
1.14,0.47,0.59,10.61,0,1,1,3.9,2.8,6.4,3.0950000286102295,0.5699999928474426,1.0399999618530273,1
1.12,0.51,0.25,14.15,1,0,1,3.9,2.8,6.4,0.5600000023841858,2.2649998664855957,1.1800000667572021,0
0.73,0.53,0.44,21.07,0,1,1,3.8,3.6,8.8,0.4804460406303406,2.742344379425049,0.0,1
0.79,0.5,0.58,21.05,1,0,1,3.8,3.6,8.8,3.2149999141693115,0.25,0.5299999713897705,0
1.13,0.43,0.48,9.64,0,1,1,3.8,3.6,8.8,1.873206377029419,1.5485883951187134,0.5,0
0.77,0.53,0.6,19.74,1,0,1,3.8,3.6,8.8,1.1546339988708496,0.7663222551345825,0.5699999928474426,0
0.56,0.38,0.4,9.66,0,1,1,3.8,3.6,8.8,1.0254460573196411,3.357344388961792,0.0,0
0.58,0.33,0.53,6.38,1,0,1,3.8,3.6,8.8,3.1596341133117676,1.0763221979141235,0.7699999809265137,0
1.07,0.55,0.42,17.26,0,1,1,3.8,3.6,8.8,2.2246341705322266,0.7763222455978394,0.0,0
0.92,0.53,0.57,18.81,0,1,1,3.8,3.6,8.8,1.2296340465545654,0.7663222551345825,0.0,0
0.77,0.47,0.51,20.75,0,1,1,3.8,3.6,8.8,0.534633994102478,0.8863222599029541,0.0,1
0.78,0.79,0.32,9.43,0,1,1,3.8,3.6,8.8,2.8282060623168945,1.728588342666626,0.550000011920929,0
1.13,0.43,0.46,14.16,0,1,1,3.8,3.6,8.8,1.7249999046325684,0.2150000035762787,0.0,0
0.67,0.41,0.61,10.5,0,1,1,3.8,3.6,8.8,0.5046339631080627,1.6063222885131836,0.49000000953674316,1
1.08,0.52,0.5,17.62,0,1,1,3.8,3.6,8.8,1.8482065200805664,1.5935883522033691,0.0,0
1.13,0.41,0.53,12.77,0,1,1,3.8,3.6,8.8,2.8550000190734863,0.20499999821186066,0.0,0
0.79,0.57,0.53,20.23,0,1,1,3.8,3.6,8.8,1.0304460525512695,2.7723443508148193,0.0,1
0.9,0.41,0.49,7.56,1,0,1,3.8,3.6,8.8,3.319634199142456,0.7063222527503967,0.7699999809265137,0
1.07,0.34,0.49,11.57,0,1,1,3.8,3.6,8.8,0.4696339964866638,1.8063223361968994,0.0,1
0.63,0.41,0.51,11.58,0,1,1,3.8,3.6,8.8,2.363206624984741,2.0585885047912598,0.0,0
0.56,0.43,0.36,12.01,1,0,1,3.8,3.6,8.8,2.3954460620880127,3.3823442459106445,0.6599999666213989,0
0.75,0.51,0.38,5.3,0,1,1,3.8,3.6,8.8,1.0246340036392212,1.4063222408294678,0.5600000023841858,1
0.92,0.3,0.46,8.74,0,1,1,3.8,3.6,8.8,1.2296340465545654,1.1813222169876099,0.0,0
1.0,0.57,0.42,16.75,0,1,1,3.8,3.6,8.8,3.259634017944336,0.7863222360610962,0.0,0
1.18,0.8,0.44,14.38,0,1,1,3.8,3.6,8.8,1.7154461145401,2.967344284057617,0.4699999988079071,1
0.8,0.32,0.3,15.38,0,1,1,3.8,3.6,8.8,2.515446424484253,2.7773444652557373,0.0,1
1.16,0.41,0.42,14.79,0,1,1,3.8,3.6,8.8,0.5799999833106995,0.20499999821186066,0.0,0
0.79,0.58,0.46,15.67,1,0,1,3.8,3.6,8.8,2.4054460525512695,2.7723443508148193,0.6599999666213989,1
0.78,0.53,0.56,20.46,0,1,1,3.8,3.6,8.8,1.0432064533233643,1.7235883474349976,0.0,1
0.76,0.52,0.63,18.86,1,0,1,3.8,3.6,8.8,1.6882065534591675,2.113588333129883,0.6299999952316284,0
0.8,0.49,0.39,15.34,0,1,1,3.8,3.6,8.8,3.4846930503845215,1.7605069875717163,0.0,1
1.1,0.57,0.19,13.49,0,1,1,3.8,3.6,8.8,2.4004461765289307,2.92734432220459,0.4699999988079071,1
0.79,0.76,0.35,14.0,0,1,1,3.8,3.6,8.8,3.249634265899658,0.8963222503662109,0.41999998688697815,1
0.76,0.6,0.37,13.53,0,1,1,3.8,3.6,8.8,0.3799999952316284,0.7100000381469727,0.5099999904632568,0
0.53,0.34,0.46,7.06,0,1,1,3.8,3.6,8.8,1.0104460716247559,3.3373444080352783,0.4000000059604645,0
1.18,0.79,0.61,14.79,0,1,1,3.8,3.6,8.8,2.2796339988708496,0.8963222503662109,0.41999998688697815,0
0.67,0.41,0.6,11.19,0,1,1,3.8,3.6,8.8,3.444692850112915,1.6955070495605469,0.38999998569488525,1
1.19,0.78,0.45,13.31,1,0,1,3.8,3.6,8.8,1.7054461240768433,2.972344398498535,0.9099999666213989,1
0.98,0.45,0.49,11.03,0,1,1,3.8,3.6,8.8,0.44044604897499084,2.867344379425049,0.4399999976158142,1
1.09,0.51,0.47,16.83,0,1,1,3.8,3.6,8.8,2.1004462242126465,2.922344446182251,0.0,1
0.53,0.29,0.42,5.2,0,1,1,3.8,3.6,8.8,0.14499999582767487,1.274999976158142,0.0,1
1.09,0.53,0.4,17.42,0,1,1,3.8,3.6,8.8,1.5804461240768433,2.922344446182251,0.0,1
0.49,0.37,0.52,5.58,1,0,1,3.8,3.6,8.8,2.0249998569488525,0.24500000476837158,0.46000000834465027,1
1.11,0.37,0.48,12.23,0,1,1,3.8,3.6,8.8,0.5550000071525574,0.1850000023841858,0.41999998688697815,0
1.17,0.77,0.25,17.85,1,0,1,3.8,3.6,8.8,0.38499999046325684,0.5849999785423279,0.8999999761581421,1
1.18,0.79,0.49,14.62,0,0,1,3.8,3.6,8.8,3.0946929454803467,2.740506887435913,0.44999998807907104,1
0.68,0.42,0.62,10.99,0,1,1,3.8,3.6,8.8,1.5,0.20999999344348907,0.46000000834465027,0
0.74,0.49,0.63,16.25,0,1,1,3.8,3.6,8.8,1.6782065629959106,2.098588466644287,0.0,0
0.79,0.54,0.55,20.5,0,1,1,3.8,3.6,8.8,2.9696929454803467,1.755506992340088,0.0,1
0.69,0.4,0.56,9.26,0,1,1,3.8,3.6,8.8,0.97820645570755,2.4585883617401123,0.5299999713897705,1
0.53,0.32,0.45,6.5,0,1,1,3.8,3.6,8.8,2.554999828338623,0.1599999964237213,0.5299999713897705,0
1.18,0.79,0.45,15.07,0,1,1,3.8,3.6,8.8,3.070446252822876,2.967344284057617,0.0,1
0.55,0.45,0.58,9.48,0,1,1,4.2,2.7,11.2,0.22499999403953552,0.2750000059604645,0.9300000071525574,1
0.81,0.61,0.46,17.23,0,0,1,4.2,2.7,11.2,1.4649999141693115,0.3050000071525574,0.4699999988079071,0
1.11,0.36,0.5,12.66,0,1,1,4.2,2.7,11.2,0.4813598394393921,1.8385684490203857,0.6100000143051147,1
1.08,0.35,0.48,11.88,0,1,1,4.2,2.7,11.2,3.193784475326538,2.047355890274048,0.8999999761581421,1
0.78,0.53,0.56,19.93,0,1,1,4.2,2.7,11.2,3.5172533988952637,0.6822195649147034,0.0,1
0.8,0.58,0.31,10.46,0,1,1,4.2,2.7,11.2,1.7733705043792725,0.30415090918540955,0.9300000071525574,0
0.8,0.58,0.51,21.22,0,1,1,4.2,2.7,11.2,3.8723256587982178,1.9610321521759033,0.0,1
0.8,0.32,0.33,15.02,0,1,1,4.2,2.7,11.2,2.0299999713897705,0.4000000059604645,0.4699999988079071,1
0.67,0.4,0.59,11.05,0,1,1,4.2,2.7,11.2,1.9872093200683594,1.0808382034301758,0.9299999475479126,1
1.09,0.49,0.43,16.6,0,1,1,4.2,2.7,11.2,0.24500000476837158,0.5450000166893005,0.5,1
0.76,0.71,0.38,16.03,0,1,1,4.2,2.7,11.2,3.4987845420837402,1.10235595703125,0.5600000023841858,0
0.78,0.45,0.47,20.04,0,1,1,4.2,2.7,11.2,1.6172091960906982,0.5208381414413452,0.0,0
0.77,0.54,0.56,19.84,0,1,1,4.2,2.7,11.2,2.7337846755981445,1.0173559188842773,0.0,0
0.57,0.34,0.41,7.67,0,1,1,4.2,2.7,11.2,0.17000000178813934,0.8350000381469727,0.9300000071525574,1
0.76,0.35,0.34,15.34,0,1,1,4.2,2.7,11.2,0.9463598132133484,1.663568377494812,0.0,1
0.79,0.47,0.61,19.72,0,1,1,4.2,2.7,11.2,0.5363598465919495,1.6785683631896973,0.0,1
0.79,0.5,0.61,20.92,0,1,1,4.2,2.7,11.2,2.193784713745117,1.7573559284210205,0.0,0
0.82,0.33,0.36,16.28,0,0,1,4.2,2.7,11.2,3.6622536182403564,1.2372195720672607,0.0,0
1.11,0.51,0.59,18.24,0,1,1,4.2,2.7,11.2,1.4822092056274414,2.0908381938934326,0.0,1
0.78,0.52,0.57,20.72,0,1,1,4.2,2.7,11.2,2.5877509117126465,0.4068034887313843,0.0,0
1.11,0.35,0.49,12.77,0,1,1,4.2,2.7,11.2,1.3663597106933594,1.8385684490203857,0.5899999737739563,1
0.87,0.47,0.54,12.7,0,1,1,4.2,2.7,11.2,2.0337846279144287,1.9423558712005615,0.6100000143051147,1
0.89,0.53,0.56,18.98,0,1,1,4.2,2.7,11.2,0.7949999570846558,0.4449999928474426,0.0,1
0.8,0.56,0.35,12.83,0,1,1,4.2,2.7,11.2,1.459999918937683,0.8899999856948853,0.5799999833106995,0
1.08,0.51,0.48,17.25,0,1,1,4.2,2.7,11.2,3.273784637451172,2.047355890274048,0.41999998688697815,1
0.76,0.53,0.5,20.97,0,1,1,4.2,2.7,11.2,0.26499998569488525,0.3799999952316284,0.0,1
0.72,0.52,0.42,20.49,0,1,1,4.2,2.7,11.2,2.948784828186035,1.7673559188842773,0.0,0
1.18,0.8,0.54,15.04,0,1,1,4.2,2.7,11.2,2.5977511405944824,0.7368034720420837,0.5699999928474426,1
1.14,0.46,0.62,9.36,0,1,1,4.2,2.7,11.2,3.567750930786133,0.9468035101890564,0.9399999976158142,0
